Country,City,Name,screen_name,posts,followers
New Jersey,Jersey City,Jersey City Magazine,UA__Magazine,17811,880
New Jersey,Jersey City,River View Observer,jcalobserver,8008,1835
New Jersey,Kinnelon,Suburban Trends,suburban_trends,9437,2102
New Jersey,Lawrenceville,Lawrence Ledger,ECLedger,2368,859
New Jersey,Linwood,WMGM,1037WMGM,9827,719
New Jersey,Longport,Downbeach Current,DBCurrent,5743,860
New Jersey,Madison,Acorn,acorn,95751,49636
New Jersey,Madison,Madison Eagle,MadisonEagleNJ,6602,981
New Jersey,Manchester Township,Manchester Times,ManchesterTimes,13583,3670
New Jersey,Maple Shade,Maple Shade Progress,MapleShadeProg,9184,1581
New Jersey,Medford,Central Record,CentralRecord,9885,2120
New Jersey,Medford,Medford Sun,MedfordSun,3485,599
New Jersey,Medford,South Jersey Local News,SoJerseyPatch,9690,6731
New Jersey,Metuchen,Catholic Spirit,CatholicSpirit,15454,39863
New Jersey,Middle Township,Middle Township Gazette,MiddleGazette,13426,1278
New Jersey,Montclair,Montclair Times,MontclairTimes,12446,6580
New Jersey,Montclair,Montclarion,TheMontclarion,3203,1315
New Jersey,Montgomery Township,Montgomery News,MontgomeryWP,3745,2140
New Jersey,Moorestown,Moorestown Sun,MoorestownSun,3785,1821
New Jersey,Morris Plains,Morris News Bee,MorrisNewsBee,3965,732
New Jersey,New Brunswick,Daily Targum,Daily_Targum,13243,7199
New Jersey,Newark,24 Horas,24HorasTVN,502722,3202887
New Jersey,Newark,Aquarian,AquarianHeads,2901,8115
New Jersey,Newark,Courier Gazette,CourierGazette,863,429
New Jersey,Newark,Vector,VectorThaViper,15769,82123
New Jersey,Newton,New Jersey Herald,NJHerald,18955,4967
New Jersey,Nutley,Nutley Sun,nutleysun,4980,852
New Jersey,Ocean City,Ocean City Gazette,ocgazette,13066,3196
New Jersey,Ocean City,Sand Paper,TheSandPaperLBI,4758,3607
New Jersey,Paramus,Paramus Post,paramuspost,6036,493
New Jersey,Pearl River,Our Town,notinourtown,3433,2008
New Jersey,Pennington,Pennington Post,GailPennington,18210,6607
New Jersey,Princeton,Central Jersey,MyCentralJersey,66165,48176
New Jersey,Princeton,Daily Princetonian,princetonian,9109,12305
New Jersey,Princeton,Princeton Packet,PrincetonPacket,15132,6441
New Jersey,Princeton,Princeton Town Topics,TownTopics,6001,3459
New Jersey,Princeton,Time Off,ProjectTimeOff,4433,6298
New Jersey,Randolph,Randolph Reporter,RandolphReporte,2119,587
New Jersey,Red Bank,Hub,iHub,13014,268883
New Jersey,Red Bank,Two River Times,TwoRiverTimes,1305,1455
New Jersey,Ridgewood,Ridgewood News,ridgewoodnews,3233,2622
New Jersey,Rockaway,Neighbor News,NeighborNews,16751,4219
New Jersey,Roxbury Township,Roxbury Register,RoxburyRegister,2279,543
New Jersey,Rutherford,South Bergenite,SouthBergenite,3061,663
New Jersey,Salem,Today's Sunbeam,SalemSunbeam,8569,631
New Jersey,South Orange,Setonian,Setonian,2240,2464
New Jersey,Trenton,WOBM,wobm,24295,1823
New Jersey,Trenton,Trentonian,Trentonian,39557,36831
New Jersey,Vernon Township,Upper Township Gazette,UpperTwpGazette,5860,1098
New Jersey,Waldwick,Voorhees Sun,VoorheesSun,3165,862
New Jersey,Wayne,Pioneer Times,PioneerTimes,4349,417
New Jersey,West Milford,Outlook,Outlook,74034,1087802
New Jersey,Willingboro,Wildwood Leader,wildwoodleader,5626,2892
New Jersey,Willingboro,Burlington County Times,BurlcoTimes,59736,8356
Oman,Muscat,Al Watan,AlwatanSA,96448,1695985
Oman,Muscat,Muscat Daily,muscat_daily,43616,9853
Oman,Muscat,Oman Tribune,omantribune,5906,1540
Oman,Muscat,Times of Oman,timesofoman,23325,17791
Tunisia,Tunis,Al Chourouk,Al_chourouk,166650,13914
Tunisia,Tunis,Assabah,assabah_news,30648,650396
Tunisia,Tunis,Attounissia,Attounissia_,110278,9758
Tunisia,Tunis,La Presse,LP_LaPresse,77153,658003
Tunisia,Tunis,Le Quotidien,LePainQuotidien,7275,6700
Tunisia,Tunis,Le Temps,letemps,40746,22418
Kosovo,Prishtine,Bota Sot,botasot,53190,1289
Georgia,Albany,Albany Herald,Albany_Herald,8299,4252
Georgia,Albany,Emblem,EmblemThree,10691,935731
Georgia,Albany,WFXL,WFXL,27737,35130
Georgia,Alpharetta,Appen Newspapers,AppenAds,4980,1291
Georgia,Americus,WISK,wisk,1307,8469
Georgia,Athens,Athens Magazine,AthensPassport,2371,644
Georgia,Athens,Flagpole Magazine,FlagpoleMag,2658,5494
Georgia,Atlanta,Access Atlanta,access_atlanta,28266,53190
Georgia,Atlanta,Atlanta,Cityofatlanta,4357,465095
Georgia,Atlanta,Atlanta Business Chronicle,AtlBizChron,23744,181919
Georgia,Atlanta,Atlanta Jewish Times,AtlJewishTimes,15317,2021
Georgia,Atlanta,Atlanta Nation,AtlantaBallet,18940,23964
Georgia,Atlanta,Atlanta News Daily,GwinnettDaily,15382,36582
Georgia,Atlanta,Atlanta Tribune,atlantatribune,9931,7841
Georgia,Atlanta,Atlanta Voice,theatlantavoice,9117,1797
Georgia,Atlanta,Daily Report,DailyReport,14680,7134
Georgia,Atlanta,Emory Wheel,emorywheel,4602,5008
Georgia,Atlanta,Georgia Bulletin,georgiabulletin,13131,3904
Georgia,Atlanta,Global Atlanta,GlobalAtlanta,7939,3459
Georgia,Atlanta,Korea Daily,SouthKoreaDaily,1525,33792
Georgia,Atlanta,Korea Times,koreatimes,11731,37281
Georgia,Atlanta,Mundo Hispanico,MundoHispanico,28452,4465
Georgia,Atlanta,Panther,FanthersCOM,6537,3853
Georgia,Atlanta,Southeast Farm Press,farmpress,9912,12460
Georgia,Atlanta,WGCL,WGCLradio,6182,710
Georgia,Atlanta,WGST,AcWgst,39465,37388
Georgia,Atlanta (Intown),Atlanta Intown,ATLINtownPaper,22732,179266
Georgia,Atlanta (Northside),Northside Neighbor,NorthsideNbr,11490,4002
Georgia,Augusta,Augusta Chronicle,AUG_Chronicle,58265,51897
Georgia,Augusta,Metro Spirit ,TheMetroSpirit,1068,2582
Georgia,Augusta,WAGT,WRDW_WAGT,81621,28474
Georgia,Augusta,WJBF,WJBF,32536,48060
Georgia,Bainbridge,Post Searchlight,postsearchlight,5999,884
Georgia,Blackshear,Blackshear Times,blacksheartimes,6622,587
Georgia,Brunswick,Brunswick News,Brunswick_News,8493,2088
Georgia,Calhoun,Calhoun Times,CalhounTimes,6164,2334
Georgia,Canton,Cherokee Tribune,CherokeeTribune,27751,4753
Georgia,Carrollton,Times Georgian,TimesGeorgian,2862,1335
Georgia,Carrollton,West Georgian,thewestgeorgian,630,1425
Georgia,Cartersville,Daily Tribune,columbiatribune,19829,32632
Georgia,Clayton,Clayton Tribune,ClaytonTribune,997,468
Georgia,Columbus,Columbus Times,Columbus_Times,4183,3344
Georgia,Columbus,Ledger Enquirer,LedgerEnquirer,56282,5917
Georgia,Columbus,WRBL,wrblnews3,37124,6982
Georgia,Columbus,WTVM,WTVM,70355,26908
Georgia,Conyers,Rockdale Citizen,rockdalecitizen,5446,2378
Georgia,Covington,Covington News,covnews,7181,3309
Georgia,Covington,Newton Citizen,Newton_Citizen,3400,2477
Georgia,Cumming,Forsyth County News,ForsythSports,11484,6644
Georgia,Dallas,Paulding Neighbor,PauldingNews,2475,552
Georgia,Dalton,Daily Citizen,OttawaCitizen,158934,178628
Georgia,Danielsville,Madison County Journal,mcjournal,4133,4144
Georgia,Darien,Darien News,DarienNews,5714,4327
Georgia,Decatur,DeKalb Neighbor,DeKalbNeighbor,7808,5437
Georgia,Dobbins ARB,Minuteman,MinutemanPress,11281,10743
Georgia,Dunwoody,Dunwoody Crier,DunwoodyCrier,6533,3578
Georgia,Fayetteville,Fayette Front Page,FayetteFP,2192,1066
Georgia,Fort Benning,Bayonet,bayonetrecs,1124,2131
Georgia,Fort Stewart,Frontline,frontlinepbs,38742,277486
Georgia,Gainesville,Access North GA,AccessNorthGa,100577,9116
Georgia,Gainesville,WDUN,WDUN,2181,2075
Georgia,Griffin,Griffin Daily News,GriffinDNews,2086,630
Georgia,Hiawassee,Towns County Herald,sidneyherald,1821,629
Georgia,Hinesville,Coastal Courier,CoastalCourier,6547,1380
Georgia,Homerville,Clinch County News,ClinchCoNews,1387,594
Georgia,Johns Creek,Johns Creek Herald,jcherald,5530,1950
Georgia,Kings Bay,Periscope,PeriscopeCo,661,1394346
Georgia,LaGrange,LaGrange Daily News,LagrangeNews,2796,1568
Georgia,Lawrenceville,Gwinnett Citizen,GwinnettCitizen,2722,1793
Georgia,Macon,11th Hour,11thHour,1319,10860
Georgia,Macon,Macon Daily,MaconGADaily,755,1006
Georgia,Macon,WGXA,WGXAnews,38393,3517
Georgia,Macon,WPGA,wpga,4595,2041
Georgia,Madison,Morgan County Citizen,MorganCitizen,2348,816
Georgia,Marietta,Cobb Online,LucyCobbOnline,6151,1005
Georgia,Martinez,Columbia County News Times,ColumbiaCounty,1940,2682
Georgia,McDonough,Henry County Times,TheCourierTimes,10821,1847
Georgia,McDonough,Henry Daily Herald,henrydaily,1894,437
Georgia,McDonough,Henry Neighbor,HenryNeighbor,2281,729
Georgia,Milledgeville,Colonnade,Colonnade,12203,3796
Georgia,Milledgeville,Union Recorder,UnionRecorder,18441,1843
Georgia,Millen,Millen News,McMillen5news,2046,373
Georgia,Monroe,Walton Tribune,waltontribune,5573,2317
Georgia,Newnan,Newnan Times Herald,TimesHerald,22905,6689
Georgia,Richmond Hill,Bryan County News,BryancountyNews,4564,804
Georgia,Rincon,Effingham Herald,EffinghamHerald,4452,1992
Georgia,Ringgold,Catoosa County News,CatoosaGa,891,1460
Georgia,Rome,Coosa Valley News,CoosaValleyNews,6705,608
Georgia,Rome,Hometown Headlines,hometown,32524,4784
Georgia,Roswell,Roswell Neighbor,NFultonNeighbor,7957,7453
Georgia,Savannah,Connect Savannah,ConnectSavannah,10258,24576
Georgia,Savannah,Savannah Morning News,SavannahNow,111877,43573
Georgia,Savannah,Savannah Tribune,TheSavannahTrib,508,373
Georgia,Savannah,WSAV,WSAV,100902,38601
Georgia,Savannah,WTOC,WTOC11,105668,52625
Georgia,Statesboro,Connect Statesboro,ConnectBoro,3078,1932
Georgia,Statesboro,George Anne,GeorgeAnneSport,10134,2732
Georgia,Statesboro,Statesboro Herald,boroherald,11003,4329
Georgia,Summerville,Summerville News,TheSvilleNews,7872,2437
Georgia,Thomaston,WTGA,WTGA1916,849,422
Georgia,Thomasville,Thomasville Times Enterprise,timesenterprise,5334,816
Georgia,Tifton,Stallion,Stallion83,15126,21242
Georgia,Tifton,Tifton Gazette,TiftonGazette1,8493,567
Georgia,Winder,Barrow County News,BarrowCntyNews,897,1234
Georgia,Winder,Barrow Journal,Barrow_Journal,2274,843
Georgia,Woodstock,Cherokee Ledger News,CherokeeLedger,16994,2835
Jordan,Amman,Al Ghad,AmwalAlGhad_EN,52151,837
Jordan,Amman,Al Rai,ejmalrai,86305,37512
Jordan,Amman,Jordan Times,jordantimes,32172,116196
South Carolina,Aiken,Aiken Standard,aikenstandard,51372,7773
South Carolina,Aiken,Pacer Times,pacertimes,2484,867
South Carolina,Anderson,Independent Mail,independentmail,73891,3083
South Carolina,Barnwell,People Sentinel,TheSentinelPA,3014,1356
South Carolina,Bluffton,Bluffton Today,BlufftonToday,38263,4551
South Carolina,Charleston,Catholic Miscellany,the_miscellany,1798,3614
South Carolina,Charleston,Charleston City Paper,ChasCityPaper,21098,77031
South Carolina,Charleston,Charleston Daily,ChuckTownDaily,7039,5897
South Carolina,Charleston,Digitel,TheDigitel,6652,7033
South Carolina,Charleston,Low Country Today,LowCountryToday,80110,11153
South Carolina,Charleston,Post and Courier,postandcourier,107348,113413
South Carolina,Charleston,Shopper,NewsShopper,31328,61376
South Carolina,Charleston,WCBD,WCBD,165598,56037
South Carolina,Charleston,WTMA,1250WTMA,8973,703
South Carolina,Clemson,Tiger,TigerWoods,671,6237355
South Carolina,Columbia,Columbia Star,TheColumbiaStar,2436,2504
South Carolina,Columbia,Daily Gamecock,thegamecock,18004,45929
South Carolina,Columbia,Free Times,fstimes,40123,105696
South Carolina,Columbia,WACH,wachfox,96662,37605
South Carolina,Columbia,WIS,wis10,183247,111926
South Carolina,Columbia,WLTX,WLTX,286250,105547
South Carolina,Columbia,WOLO,twolo,1312,610
South Carolina,Conway,Chanticleer,ChanticleerSF,2230,6422
South Carolina,Conway,Horry Independent,HorryIndep,846,743
South Carolina,Edgefield,Citizen News,TheCitizen_News,138512,35499
South Carolina,Florence,SC Now,997now,114364,109357
South Carolina,Florence,WPDE,wpdeabc15,67709,56108
South Carolina,Fort Mill,Fort Mill Times,fortmilltimes,8805,6203
South Carolina,Gaffney,Gaffney Ledger,Gaffney_Ledger,9154,898
South Carolina,Goose Creek,Goose Creek Gazette,OurGazette,5487,792
South Carolina,Greenville,Greenville News,GreenvilleNews,83144,79976
South Carolina,Greenville,GSA Business,GSAbusiness,6700,6799
South Carolina,Greenville,Paladin,paladinservice,10011,4927
South Carolina,Greenwood,Index Journal,ijindexjournal,18549,2672
South Carolina,Greer,Greer Citizen,TheGreerCitizen,637,820
South Carolina,Hilton Head Island,Island Packet,islandpacket,68135,10387
South Carolina,Inman,Inman Times,InmanBillTST,827,758
South Carolina,Mount Pleasant,Moultrie News,MoultrieNews,21618,7950
South Carolina,Rock Hill,CN2,cn2news,20732,7539
South Carolina,Rock Hill,Johnsonian,TheJohnsonian,1831,991
South Carolina,Seneca,Daily Messenger,MichMessenger,7229,2871
South Carolina,Spartanburg,WSPA,WSPA7,90892,52945
South Carolina,Sumter,Item,ItemMom,45167,8517
South Carolina,Whitmire,Whitmire News,lwhitmir,13078,2030
South Carolina,Woodruff,Woodruff News,BobWoodruff,2611,74945
Vermont,Barre,Times Argus,TimesArgus,11759,6151
Vermont,Bradford,Journal Opinion,RCJOpinion,2247,626
Vermont,Brattleboro,Brattleboro Reformer,BrattReformer,23535,4708
Vermont,Brattleboro,Commons,creativecommons,10962,605542
Vermont,Burlington,Seven Days,sevendaysvt,23536,44139
Vermont,Burlington,Vermont Cynic,VermontCynic,5063,5070
Vermont,Burlington,Water Tower,WaterTowerPlace,8250,4190
Vermont,Burlington,WCAX,wcax,85202,54358
Vermont,Charlotte,Charlotte Citizen,CharlotteBlank,2575,2054
Vermont,Hartford,WNNE,wnne_,24029,1838
Vermont,Manchester,Manchester Journal,ManJourn,4581,1220
Vermont,Manchester,Vermont News Guide,VtGuide,6401,538
Vermont,Middlebury,Middlebury Campus,middcampus,1748,2490
Vermont,Milton,Milton Independent,miltonindy,930,1027
Vermont,Northfield,Northfield News,newsnorthfield,5421,1773
Vermont,Rutland,Rutland Herald,RutlandHerald,12237,7357
Vermont,Shelburne,Shelburne News,Shelburne_News,2594,1777
Vermont,St. Albans,St. Albans Messenger,SAMessenger,5857,2255
Vermont,Stowe,Stowe Reporter,StoweToday,9068,3531
Vermont,Waterbury,Waterbury Record,WaterburyRecord,5807,2150
Vermont,Woodstock,Vermont Standard,vermontstandard,702,948
Tennessee,Chattanooga,Chattanoogan,Chattanoogancom,30250,16058
Tennessee,Chattanooga,Pulse,PulseKenya,2794,71650
Tennessee,Chattanooga,University Echo,UTC_Echo,2046,1370
Tennessee,Chattanooga,WDSI,WDSiGroup,3276,6963
Tennessee,Chattanooga,WRCB,WRCB,140950,89880
Tennessee,Clarksville,Leaf Chronicle,LeafChronicle,53621,7603
Tennessee,Clarksville,Peddler,souppeddler,2682,4102
Tennessee,Crossville,Crossville Chronicle,crossvillenews,9849,1064
Tennessee,Dickson,Dickson Herald,DicksonHerald,7545,3130
Tennessee,Erwin,Erwin Record,erwinrecord,1562,685
Tennessee,Fairview,Fairview Observer,FairviewTNNews,816,368
Tennessee,Fayetteville,Elk Valley Times,ElkValleyTimes,4771,1808
Tennessee,Franklin,Williamson A.M.,WilliamsonAM,11998,16868
Tennessee,Gallatin,Gallatin Newspaper,GallatinNews,9548,3007
Tennessee,Gallatin,News Examiner,dcexaminer,246479,106237
Tennessee,Germantown,Germantown News,GermantownPulse,5865,2847
Tennessee,Greeneville,Greeneville Sun,GreeneSun,1421,2035
Tennessee,Hartsville,Hartsville Vidette,TheVidette,6432,376
Tennessee,Hohenwald,Lewis County Herald,LCHerald,639,1547
Tennessee,Jackson,WBBJ,WBBJ7News,14442,12008
Tennessee,Johnson City,Johnson City Press,JCPress,41495,10506
Tennessee,Johnson City,WJHL,WJHL11,86938,18663
Tennessee,Jonesborough,Herald and Tribune,HeraldTribune,63776,44469
Tennessee,Kingsport,WKPT,wkpt19,5923,1313
Tennessee,Knoxville,Daily Beacon,UTKDailyBeacon,15996,6244
Tennessee,Knoxville,Knoxville Daily Sun,KnoxDailySun,6266,3823
Tennessee,Knoxville,Metro Pulse,MetroPulseUSA,81525,1631
Tennessee,Knoxville,WBIR,wbir,131459,161659
Tennessee,Knoxville,WVLT,wvlt,77289,82452
Tennessee,LaFollette,LaFollette Press,lafollettepress,3262,1022
Tennessee,Lawrenceburg,WDXE,wdxeradio,5806,1289
Tennessee,Manchester,Saturday Independent,IndependentNGR,138428,11128
Tennessee,Martin,Pacer,PACER_NBPC,808,3882
Tennessee,Maryville,Daily Times,dailytimespak,70354,13822
Tennessee,Maynardville,Union News Leader,UnionLeader,59698,45998
Tennessee,McKenzie,McKenzie Banner,mckBANNER,1787,523
Tennessee,McMinnville,Southern Standard,SStandardCo,4871,52840
Tennessee,Memphis,Daily Helmsman,DailyHelmsman,2861,5077
Tennessee,Memphis,La Prensa Latina,laprensalatina,2409,901
Tennessee,Memphis,Memphis,Memphis,4113,1083273
Tennessee,Memphis,Memphis Flyer,MemphisFlyer,32560,94865
Tennessee,Memphis,WKNO,WKNOFM,17401,6156
Tennessee,Memphis,WREC,JonWrec,8750,5821
Tennessee,Milligan College,Stampede,calgarystampede,16994,105452
Tennessee,Millington,Bluejacket,Bluejacketdc,3658,10038
Tennessee,Morristown,Citizen Tribune,CitizenTribune,10644,4350
Tennessee,Mountain City,Tomahawk,tomahawk,1583,2382
Tennessee,Mt. Juliet,Mt. Juliet News,MtJulietNews,6825,3095
Tennessee,Murfreesboro,Murfreesboro Post,Mboro_Post,6220,6019
Tennessee,Murfreesboro,Murfreesboro Pulse,boropulse,5883,5122
Tennessee,Murfreesboro,Sidelines,SoCalSidelines,98230,10892
Tennessee,Nashville,City Paper,city_paper,26095,93891
Tennessee,Nashville,Meter,PAGMETER,50058,9072
Tennessee,Nashville,Nashville Business Journal,nashvillebiz,41438,54894
Tennessee,Nashville,Nashville Post,NashvillePost,16718,21740
Tennessee,Nashville,Nashville Scene,NashvilleScene,15131,220919
Tennessee,Nashville,Tennessean,Tennessean,121104,240547
Tennessee,Nashville,Tennessee Tribune,tn_tribune,7145,3350
Tennessee,Nashville,WKRN,WKRN,112811,161774
Tennessee,Nashville,WLAC,1510wlac,64325,1439
Tennessee,Nashville,WSMV,WSMV,139835,219632
Tennessee,Newport,Newport Plain Talk,NPlainTalk,4821,680
Tennessee,Oak Ridge,Oak Ridger,theoakridger,9824,1994
Tennessee,Oneida,Independent Herald,indherald,2907,1154
Tennessee,Pulaski,Pulaski Citizen,PulaskiCitizen,1533,687
Tennessee,Pulaski,WKSR,wksr_aai0,38421,601
Tennessee,Rogersville,Rogersville Review,RogReview,657,310
Tennessee,Selmer,Independent Appeal,IndyAppeal,4729,324
Tennessee,Sevierville,Mountain Press,MtnPress,2726,795
Tennessee,Tracy City,Grundy County Herald,GrundyCounty,542,763
Tennessee,Tullahoma,Tullahoma News,TullahomaNews,9330,3523
Tennessee,Winchester,Herald Chronicle,HeraldChronicle,7669,1506
Croatia,Dubrovnik,Dubrovacki Vjesnik,duvjesnik,8769,739
Croatia,Dubrovnik,Dubrovnik Portal,DubrovnikToday,1977,1225
Croatia,Dubrovnik,Dubrovnik Times,DubrovnikTimes,9021,4041
Croatia,Pula,Glas Istre,glasistreportal,6816,1735
Croatia,Pula,Grad Pula,Grad_Pula,1233,1409
Croatia,Osijek,Glas Slavonije,glasslavonije,10234,2431
Croatia,Rijeka,La Voce del Popolo,lavocedelpopolo,11286,547
Croatia,Zagreb,24 Sata,Rma24satahoras,1778,408
Croatia,Zagreb,Business,business,257094,4125981
Croatia,Zagreb,Metro Express,metrolosangeles,53333,74963
Croatia,Zagreb,Vecernji List,vecernji_list,75632,147929
Croatia,Zagreb,Vjesnik,HrvatskiVjesnik,749,695
Croatia,Zagreb,Zagreb Info,ZagrebInfo,2349,2127
New Mexico,Alamogordo,Alamogordo Daily News,alamogordonews,16795,2682
New Mexico,Albuquerque,Albuquerque Journal,ABQJournal,60792,65068
